[RunNo]	[DetNo]	[Date]	[Full Time]	[Live Time]	[VetoEff]	[AdMu]	[ShMu]	[WpMu]	[NetMu]	[muRate]
42173	1	1382226934	180340	148260	0.822114	3850089	25880	36810717	29955069	202.045
42173	2	1382226934	180340	147733	0.819195	3842690	27521	36810717	29848716	202.045
42182	1	1382366110	73399.3	60256.9	0.820947	1568291	10761	14720406	12172069	202.003
42182	2	1382366110	73399.3	60141.2	0.819371	1564227	11133	14720406	12148092	201.993
42259	1	1382449316	81100.3	66602.7	0.821238	1732496	11841	13197005	13464938	202.168
42259	2	1382449316	81100.3	66425.8	0.819058	1729286	12387	13197005	13429366	202.171
42264	1	1382577109	167963	138016	0.821704	3589875	24257	27359179	27931410	202.378
42264	2	1382577109	167963	137523	0.818766	3586618	25721	27359179	27830114	202.368
42345	1	1382807219	259696	213390	0.821693	5554738	37393	42348037	43223684	202.557
42345	2	1382807219	259696	212703	0.819046	5543342	39515	42348037	43084886	202.559
42358	1	1383020941	145649	119746	0.822152	3113055	20798	26286315	24237915	202.412
42358	2	1383020941	145649	119209	0.818467	3109419	22416	26286315	24127870	202.4
42369	1	1383182315	170741	140286	0.821628	3646486	24724	30768596	28366590	202.206
42369	2	1383182315	170741	139813	0.81886	3644837	26143	30768596	28269949	202.198
42433	1	1383403196	241987	198777	0.821438	5168570	35190	39352924	40177961	202.125
42433	2	1383403196	241987	198156	0.818869	5161437	37077	39352924	40050773	202.118
42456	1	1383613035	167567	137783	0.822258	3571153	24024	30060344	27808265	201.826
42456	2	1383613035	167567	137325	0.819524	3570510	25421	30060344	27714675	201.818
42466	1	1383728340	57204.7	47022.3	0.822001	1221581	8223	9302648	9505212	202.142
42466	2	1383728340	57204.7	46838.8	0.818792	1218983	8800	9302648	9465740	202.092
42475	1	1383828055	85546.3	70350.1	0.822363	1824215	12191	13908273	14211749	202.015
42475	2	1383828055	85546.3	70076.4	0.819163	1824916	13057	13908273	14157930	202.036
42647	1	1383966688	119113	97912.7	0.822016	2542599	17125	19832060	19780581	202.023
42647	2	1383966688	119113	97599.1	0.819383	2541718	18100	19832060	19715610	202.006
42656	1	1384083528	96944.9	79692.9	0.822043	2069010	13969	15942370	16093016	201.938
42656	2	1384083528	96944.9	79385.9	0.818876	2064801	14878	15942370	16032402	201.955
42661	1	1384217870	165872	136447	0.822601	3538439	23655	33209836	27510838	201.623
42661	2	1384217870	165872	135867	0.819108	3532716	25452	33209836	27394696	201.628
42674	1	1384310662	12906.3	10631.3	0.823727	275219	1802	2584520	2140704	201.359
42674	2	1384310662	12906.3	10590.6	0.820576	273724	1931	2584520	2132131	201.323
42677	1	1384397392	156693	128872	0.822448	3335969	22453	25409589	25975292	201.559
42677	2	1384397392	156693	128378	0.819295	3336468	23983	25409589	25873372	201.54
42756	1	1384518043	55686.5	45801.6	0.822491	1188089	7955	9258826	9241623	201.775
42756	2	1384518043	55686.5	45608.5	0.819023	1186684	8552	9258826	9201830	201.757
42765	1	1384612883	74135.8	60923.2	0.821779	1581321	10762	12040814	12293214	201.782
42765	2	1384612883	74135.8	60775.6	0.819788	1580211	11169	12040814	12264434	201.799
42840	1	1384696296	77045.5	63342.7	0.822146	1645251	11056	12520763	12796229	202.016
42840	2	1384696296	77045.5	63074.6	0.818667	1643004	11872	12520763	12742518	202.023
42851	1	1384778894	77136.1	63447.1	0.822535	1650496	10951	12547233	12828020	202.184
42851	2	1384778894	77136.1	63233.5	0.819765	1646453	11638	12547233	12783847	202.169
42927	1	1384867857	80859.1	66462.6	0.821956	1728836	11606	13195690	13438188	202.192
42927	2	1384867857	80859.1	66201.3	0.818725	1728944	12410	13195690	13385021	202.187
42936	1	1384995674	169390	139256	0.822103	3617731	24292	27571156	28150507	202.149
42936	2	1384995674	169390	138625	0.818373	3620070	26205	27571156	28022789	202.149
43017	1	1385219987	246782	202861	0.822026	5266886	35432	40187124	41014755	202.181
43017	2	1385219987	246782	202142	0.819113	5267305	37635	40187124	40869340	202.181
43027	1	1385432077	166977	137151	0.821375	3568895	24264	27165021	27730253	202.188
43027	2	1385432077	166977	136701	0.818681	3564904	25723	27165021	27640755	202.198
43037	1	1385602098	165974	136454	0.822144	3551476	23751	27337774	27605984	202.309
43037	2	1385602098	165974	135972	0.819235	3544491	25239	27337774	27508359	202.31
43120	1	1385822202	247122	203198	0.822258	5278578	35258	40234838	41106459	202.297
43120	2	1385822202	247122	202526	0.819538	5269715	37331	40234838	40965755	202.274
43127	1	1386033127	170449	140192	0.822489	3640394	24186	27749423	28351944	202.236
43127	2	1386033127	170449	139645	0.819276	3633867	25901	27749423	28245134	202.264
43136	1	1386205605	167271	137566	0.822412	3571534	23799	34174776	27818143	202.217
43136	2	1386205605	167271	137041	0.819275	3570837	25420	34174776	27713242	202.226
43307	1	1386434009	231807	190546	0.822004	4947866	33339	37713935	38520730	202.159
43307	2	1386434009	231807	189848	0.81899	4943843	35470	37713935	38381742	202.171
43310	1	1386637808	168019	138228	0.822692	3582543	23766	27360978	27952857	202.223
43310	2	1386637808	168019	137723	0.819691	3579524	25305	27360978	27850108	202.218
43321	1	1386752100	54051.1	44389.4	0.821247	1153601	7784	8865280	9028532	203.394
43321	2	1386752100	54051.1	44264.8	0.818943	1154170	8152	8865280	9003694	203.405
43421	1	1387081727	145905	119928	0.82196	3117562	20829	23854551	24329102	202.864
43421	2	1387081727	145905	119450	0.818679	3111696	22233	23854551	24232177	202.865
43430	1	1387242578	169968	139747	0.822197	3632627	24143	27792877	28354734	202.9
43430	2	1387242578	169968	139140	0.818629	3626654	25940	27792877	28230452	202.892
43437	1	1387415014	171190	140671	0.821727	3657406	24599	31249315	28497289	202.58
43437	2	1387415014	171190	140251	0.819273	3650239	25954	31249315	28413053	202.587
43519	1	1387637164	243552	200317	0.822484	5201451	34600	43941881	40522873	202.293
43519	2	1387637164	243552	199568	0.819405	5194648	36845	43941881	40370417	202.289
43527	1	1387847030	171444	141032	0.822612	3661068	24264	30894044	28511859	202.166
43527	2	1387847030	171444	140462	0.819292	3658373	26015	30894044	28395648	202.158
43537	1	1388019959	170891	140636	0.822958	3645431	24041	30967228	28430725	202.158
43537	2	1388019959	170891	140091	0.819765	3640853	25673	30967228	28320578	202.159
43618	1	1388241306	245551	202131	0.823174	5241747	34453	39911092	40830113	201.998
43618	2	1388241306	245551	201326	0.819897	5234941	36931	39911092	40667992	202
43632	1	1388435471	136362	112055	0.821747	2907357	19728	24917116	22633175	201.983
43632	2	1388435471	136362	111653	0.818798	2906856	20948	24917116	22551716	201.981
43639	1	1388507702	4114.85	3376.19	0.820487	88170	611	668760	682276	202.085
43639	2	1388507702	4114.85	3384.84	0.82259	87753	585	668760	684473	202.217
43642	1	1388521759	23340.5	19176.4	0.821594	497687	3381	3795419	3873967	202.018
43642	2	1388521759	23340.5	19092.5	0.818001	496263	3658	3795419	3856950	202.014
43646	1	1388623605	172984	142396	0.823172	3689418	24340	28086994	28734405	201.792
43646	2	1388623605	172984	141866	0.820111	3683045	25953	28086994	28626780	201.787
43808	1	1388815302	118905	97841.2	0.822855	2536559	16827	19322589	19762835	201.989
43808	2	1388815302	118905	97456.2	0.819617	2534889	17988	19322589	19683652	201.974
43819	1	1389010354	226225	186061	0.82246	4821662	32291	36733837	37549324	201.812
43819	2	1389010354	226225	185388	0.819486	4823162	34325	36733837	37413074	201.809
43824	1	1389135392	5275.25	4354.07	0.825377	112257	709	856298	877527	201.542
43824	2	1389135392	5275.25	4321.15	0.819136	112721	807	856298	870566	201.466
43826	1	1389211534	141378	116386	0.823224	3013255	19879	22937440	23467352	201.634
43826	2	1389211534	141378	115939	0.820061	3010912	21273	22937440	23380048	201.658
43828	1	1389299028	31404.6	25843.1	0.822908	668510	4445	5087003	5201620	201.277
43828	2	1389299028	31404.6	25771.3	0.82062	668024	4704	5087003	5186477	201.25
43915	1	1389455352	246955	203202	0.822832	5262284	35127	40014113	40930498	201.427
43915	2	1389455352	246955	202333	0.819312	5255140	37796	40014113	40756652	201.433
44064	1	1390266994	169746	139731	0.823177	3625106	23894	27536372	28185352	201.711
44064	2	1390266994	169746	139110	0.819515	3622021	25799	27536372	28059356	201.707
44073	1	1390438765	170939	140775	0.823542	3644495	23913	27715120	28371975	201.541
44073	2	1390438765	170939	140098	0.819578	3640227	26006	27715120	28236171	201.546
44148	1	1390540497	17068.5	14029.1	0.821929	363602	2460	3069775	2831293	201.816
44148	2	1390540497	17068.5	13967.8	0.81834	363538	2654	3069775	2819487	201.856
44157	1	1390666894	233962	192720	0.823722	4989416	32619	47583043	38830653	201.488
44157	2	1390666894	233962	191601	0.818942	4981515	35939	47583043	38607276	201.498
44163	1	1390870946	171200	140889	0.822948	3651702	24258	34850814	28392533	201.524
44163	2	1390870946	171200	140219	0.819036	3647225	26324	34850814	28255575	201.51
44174	1	1391000551	82912.9	68162.4	0.822096	1767626	11936	16874138	13730658	201.44
44174	2	1391000551	82912.9	67900.3	0.818935	1764046	12770	16874138	13677176	201.43
44181	1	1391087582	83308.6	68549.7	0.822841	1778699	11856	16937927	13798000	201.285
44181	2	1391087582	83308.6	68215.5	0.818829	1771896	12897	16937927	13731228	201.292
44256	1	1391283543	281643	231758	0.82288	6010867	39988	51319353	46699184	201.5
44256	2	1391283543	281643	230745	0.819283	5994812	43079	51319353	46493658	201.494
44265	1	1391496066	132485	108937	0.822257	2825543	19092	21452385	21933353	201.341
44265	2	1391496066	132485	108493	0.818906	2819146	20448	21452385	21842444	201.327
44274	1	1391648934	167636	138096	0.823784	3574827	23393	27124952	27791058	201.245
44274	2	1391648934	167636	137257	0.818781	3568091	26008	27124952	27622200	201.245
44449	1	1391835545	144825	119055	0.822061	3089955	20903	23466598	23992737	201.527
44449	2	1391835545	144825	118654	0.819291	3086107	22139	23466598	23910733	201.517
44450	1	1391950814	85580.3	70438	0.823063	1826492	12066	13879196	14203980	201.652
44450	2	1391950814	85580.3	70183.2	0.820086	1825870	12860	13879196	14153326	201.662
44457	1	1392080273	172574	142109	0.823468	3682844	24253	27914261	28595979	201.226
44457	2	1392080273	172574	141531	0.820117	3676491	26073	27914261	28479481	201.225
44466	1	1392253183	172017	141612	0.823243	3665748	24295	27843470	28507622	201.308
44466	2	1392253183	172017	140915	0.819192	3665523	26425	27843470	28370495	201.33
44545	1	1392472657	251150	206797	0.823399	5355728	35396	40604016	41588370	201.108
44545	2	1392472657	251150	205830	0.819549	5345381	38365	40604016	41397524	201.125
44552	1	1392602117	3596.64	2960.07	0.823011	76232	510	717750	595041	201.023
44552	2	1392602117	3596.64	2952.44	0.820891	76707	539	717750	593486	201.015
44559	1	1392687889	167459	137802	0.822897	3571058	23818	34016866	27734928	201.267
44559	2	1392687889	167459	137311	0.819965	3566280	25322	34016866	27639367	201.29
44563	1	1392858520	170567	140423	0.823273	3641288	23985	27627104	28291636	201.474
44563	2	1392858520	170567	139706	0.819065	3638942	26214	27627104	28144816	201.458
44648	1	1393081390	241546	198795	0.823011	5160315	34156	39145866	40078388	201.607
44648	2	1393081390	241546	197931	0.819433	5154223	36754	39145866	39903740	201.605
44657	1	1393289659	172643	142079	0.822965	3684398	24424	27983473	28643783	201.605
44657	2	1393289659	172643	141341	0.818692	3681495	26721	27983473	28496643	201.616
44667	1	1393462650	172154	141661	0.822871	3677130	24365	27914855	28572635	201.697
44667	2	1393462650	172154	140860	0.818222	3675243	26887	27914855	28411411	201.699
44747	1	1393661524	198840	163695	0.823249	4247550	27964	40505491	33008641	201.648
44747	2	1393661524	198840	162838	0.818943	4239205	30555	40505491	32834898	201.641
44756	1	1393786902	35778.9	29442.8	0.822909	764323	5054	7292902	5941622	201.802
44756	2	1393786902	35778.9	29372.7	0.820951	763345	5277	7292902	5927223	201.793
44767	1	1393807164	2986.39	2453.25	0.821475	63794	436	608695	495161	201.839
44767	2	1393807164	2986.39	2431.56	0.814212	63832	501	608695	490740	201.821
44770	1	1393854695	89290.8	73448	0.822571	1905936	12734	14471947	14806042	201.585
44770	2	1393854695	89290.8	73177.9	0.819546	1906364	13565	14471947	14751352	201.582
44773	1	1393939023	77145.2	63513.6	0.8233	1645583	10875	12503470	12802348	201.569
44773	2	1393939023	77145.2	63297.1	0.820494	1645925	11511	12503470	12756353	201.531
44784	1	1394094512	118184	97159.1	0.822101	2524627	17040	19133417	19569978	201.422
44784	2	1394094512	118184	96884.4	0.819776	2520203	17916	19133417	19515702	201.433
44955	1	1394296351	233369	191954	0.822533	4987321	33343	37794734	38678844	201.501
44955	2	1394296351	233369	191052	0.818671	4978635	36136	37794734	38493156	201.48
44961	1	1394501410	173382	142603	0.822482	3705052	24891	28049082	28706066	201.3
44961	2	1394501410	173382	141996	0.818981	3697567	26714	28049082	28583751	201.299
44970	1	1394673877	169889	139689	0.82224	3634524	24154	27674731	28275329	202.416
44970	2	1394673877	169889	139072	0.818604	3629212	26093	27674731	28149938	202.413
45054	1	1394892296	251336	206710	0.822444	5366799	35599	41006227	41876334	202.585
45054	2	1394892296	251336	205669	0.818301	5362766	38753	41006227	41667874	202.597
45060	1	1395104538	172165	141590	0.822414	3676088	24344	28103703	28704915	202.732
45060	2	1395104538	172165	140946	0.818671	3677672	26376	28103703	28572316	202.718
45070	1	1395277253	170910	140517	0.822171	3657214	24312	27890830	28482507	202.697
45070	2	1395277253	170910	139934	0.818756	3648087	26059	27890830	28365111	202.704
45138	1	1395423092	90631.5	74620.1	0.823335	1937203	12666	14762254	15102353	202.39
45138	2	1395423092	90631.5	74217	0.818888	1933039	13858	14762254	15019138	202.368
45172	1	1395514558	69380.7	57025	0.821914	1481558	9960	14189830	11544866	202.453
45172	2	1395514558	69380.7	56756.8	0.818049	1478849	10782	14189830	11490026	202.443
45175	1	1395556557	4383.16	3608.02	0.823156	93938	615	712593	728892	202.02
45175	2	1395556557	4383.16	3588.73	0.818755	92449	675	712593	724954	202.008
45178	1	1395595456	54755.8	44985.6	0.821568	1169001	7923	8906002	9094011	202.154
45178	2	1395595456	54755.8	44790.9	0.818011	1168069	8537	8906002	9053358	202.125
45181	1	1395624676	2893.19	2376.01	0.821242	61979	416	471570	481448	202.629
45181	2	1395624676	2893.19	2372.14	0.819904	61522	435	471570	480692	202.641
45191	1	1395711339	166900	137068	0.821261	3565495	24265	27163399	27734259	202.339
45191	2	1395711339	166900	136581	0.818341	3563487	25810	27163399	27636628	202.346
45197	1	1395882142	171390	140899	0.822097	3662904	24563	27871782	28494936	202.236
45197	2	1395882142	171390	140290	0.818542	3656411	26408	27871782	28369595	202.221
45280	1	1396015022	78800	64731.8	0.821469	1687539	11419	12818909	13098738	202.354
45280	2	1396015022	78800	64458	0.817995	1684571	12246	12818909	13043614	202.358
45287	1	1396142756	171843	141177	0.821547	3678266	24868	27943914	28559274	202.294
45287	2	1396142756	171843	140721	0.818894	3673856	26275	27943914	28468159	202.302
45290	1	1396314778	170997	140673	0.822666	3657195	24272	27737047	28397444	201.868
45290	2	1396314778	170997	139980	0.818611	3652586	26382	27737047	28259403	201.882
45299	1	1396486918	169746	139619	0.822515	3622465	24321	27470821	28125559	201.445
45299	2	1396486918	169746	138922	0.818408	3617794	26401	27470821	27983667	201.435
45472	1	1396714420	232747	191563	0.823052	4964676	33029	37621032	38553511	201.258
45472	2	1396714420	232747	190699	0.819341	4958845	35689	37621032	38379267	201.256
45482	1	1396833334	1065.06	873.207	0.819866	22741	167	172852	176041	201.603
45482	2	1396833334	1065.06	873.993	0.820604	22781	160	172852	176261	201.673
45485	1	1396834210	539.131	438.467	0.813283	11554	91	86859	87832	200.316
45485	2	1396834210	539.131	439.823	0.8158	11507	87	86859	87926	199.912
45486	1	1396919237	166358	136759	0.82208	3551293	24028	26926949	27555832	201.491
45486	2	1396919237	166358	136213	0.818795	3545708	25673	26926949	27442151	201.465
45494	1	1397014997	13263.5	10911.9	0.822702	282609	1895	2142432	2194618	201.121
45494	2	1397014997	13263.5	10859.6	0.818754	282581	2057	2142432	2184425	201.152
45500	1	1397039030	20262.1	16635	0.820992	432298	3000	3272173	3345573	201.117
45500	2	1397039030	20262.1	16590.2	0.818783	431351	3150	3272173	3336595	201.118
45503	1	1397115457	123525	101644	0.822858	2632650	17598	19961812	20447345	201.167
45503	2	1397115457	123525	101299	0.820064	2630606	18642	19961812	20377911	201.167
45581	1	1397312881	242006	199010	0.822335	5160411	34892	39102773	40034392	201.168
45581	2	1397312881	242006	198242	0.819165	5150531	37268	39102773	39877139	201.153
45593	1	1397523886	170404	140217	0.822851	3627133	24330	27507278	28178548	200.963
45593	2	1397523886	170404	139641	0.819471	3620904	26130	27507278	28063326	200.967
45602	1	1397696861	170290	140045	0.82239	3632354	24553	27501829	28161268	201.088
45602	2	1397696861	170290	139536	0.819399	3625417	26081	27501829	28064652	201.129
45687	1	1397919197	238694	196374	0.822701	5093520	34156	38554690	39508500	201.19
45687	2	1397919197	238694	195352	0.818421	5086305	37224	38554690	39305099	201.201
45697	1	1398128705	166781	137179	0.822511	3557948	24002	26908887	27576753	201.028
45697	2	1398128705	166781	136659	0.819392	3555562	25590	26908887	27471801	201.025
45710	1	1398301340	170924	140590	0.822532	3643974	24582	27576405	28257579	200.993
45710	2	1398301340	170924	139948	0.818775	3642514	26517	27576405	28127266	200.984
45791	1	1398520872	245341	201758	0.822359	5240941	35328	39576484	40559707	201.031
45791	2	1398520872	245341	201019	0.819347	5230493	37691	39576484	40410570	201.028
45798	1	1398736020	169069	139034	0.822346	3617085	24390	27250108	27940316	200.961
45798	2	1398736020	169069	138504	0.819215	3611658	26030	27250108	27833692	200.959
45810	1	1398907036	168669	138772	0.822748	3606696	24128	27203320	27900679	201.054
45810	2	1398907036	168669	138139	0.818997	3602518	26043	27203320	27773805	201.057
45977	1	1399134097	166940	137363	0.822832	3568151	23886	26876340	27580891	200.788
45977	2	1399134097	166940	136759	0.819212	3565828	25724	26876340	27461087	200.799
46002	1	1399337837	106623	87811.9	0.823575	2278020	15033	17169523	17627727	200.744
46002	2	1399337837	106623	87370.3	0.819434	2272538	16408	17169523	17536345	200.713
46016	1	1399487394	90119.7	74137.3	0.822654	1926501	12835	14575676	14939654	201.513
46016	2	1399487394	90119.7	73791.9	0.818821	1926219	13900	14575676	14870146	201.515
46109	1	1399616348	5416.65	4441.26	0.819927	115790	817	1101991	895193	201.563
46109	2	1399616348	5416.65	4422.71	0.816503	115233	877	1101991	891365	201.543
46116	1	1399664168	83455.7	68625.4	0.822298	1782558	11973	13514773	13834408	201.593
46116	2	1399664168	83455.7	68280.1	0.818159	1780901	13034	13514773	13764768	201.593
46119	1	1399782542	147500	121300	0.822375	3152013	21154	23865289	24441178	201.493
46119	2	1399782542	147500	120793	0.818936	3148438	22716	23865289	24336463	201.473
46126	1	1399943573	162453	133639	0.822629	3464350	23326	26234547	26872935	201.087
46126	2	1399943573	162453	133135	0.819531	3463225	24871	26234547	26771563	201.085
46139	1	1400120469	155424	127811	0.822339	3320323	22291	25166297	25762628	201.568
46139	2	1400120469	155424	127228	0.818589	3318034	24097	25166297	25644508	201.563
46221	1	1400336210	227526	187111	0.822374	4858682	32696	36779785	37663023	201.287
46221	2	1400336210	227526	186294	0.818784	4859991	35216	36779785	37499433	201.291
46242	1	1400507496	91209.3	75067.1	0.823021	1949345	12927	14750749	15113198	201.329
46242	2	1400507496	91209.3	74731	0.819335	1945929	13960	14750749	15047098	201.35
46252	1	1400720037	174892	143850	0.822507	3739875	24895	28372843	29039052	201.871
46252	2	1400720037	174892	143126	0.81837	3733664	27162	28372843	28888502	201.839
46337	1	1400943685	246552	202950	0.823151	5261531	34808	39893167	40875789	201.409
46337	2	1400943685	246552	202002	0.81931	5253658	37750	39893167	40685052	201.409
46342	1	1401153870	170043	139840	0.822383	3629945	24352	27551091	28199070	201.652
46342	2	1401153870	170043	139317	0.819306	3628673	25945	27551091	28091991	201.641
46351	1	1401312841	144842	119193	0.822916	3095030	20535	23478925	24041152	201.7
46351	2	1401312841	144842	118615	0.818931	3088323	22252	23478925	23928198	201.729
46527	1	1401521252	163648	134684	0.823007	3494042	23178	26475608	27143932	201.538
46527	2	1401521252	163648	134096	0.819413	3488683	24964	26475608	27024414	201.531
46533	1	1401638632	61765.5	50792	0.822337	1318359	8850	10006319	10248851	201.781
46533	2	1401638632	61765.5	50575.4	0.818829	1319473	9519	10006319	10204461	201.767
46536	1	1401757545	168209	138365	0.822582	3602965	23927	27244138	27928564	201.846
46536	2	1401757545	168209	137738	0.818853	3596275	25836	27244138	27800697	201.837
46546	1	1401929753	170512	140297	0.822801	3650798	24148	27631008	28326022	201.9
46546	2	1401929753	170512	139683	0.819197	3644746	26056	27631008	28200970	201.893
46627	1	1402150564	249475	205145	0.822307	5346772	35670	40445538	41435935	201.983
46627	2	1402150564	249475	204328	0.819032	5337065	38104	40445538	41273629	201.996
46640	1	1402362182	102060	83961.3	0.822668	2186978	14434	16564921	16979746	202.233
46640	2	1402362182	102060	83562.9	0.818764	2185300	15659	16564921	16895729	202.192
46655	1	1402532735	166376	136912	0.822907	3569410	23423	27009091	27682508	202.192
46655	2	1402532735	166376	136280	0.819108	3562403	25348	27009091	27558423	202.219
46731	1	1402763291	231767	190543	0.822132	4967974	32969	37752675	38630882	202.741
46731	2	1402763291	231767	189784	0.818859	4965556	35280	37752675	38476474	202.738
46743	1	1402968587	169255	139205	0.822454	3624869	24012	27499736	28160954	202.299
46743	2	1402968587	169255	138563	0.818662	3626290	25999	27499736	28029159	202.285
46755	1	1403139755	171424	140978	0.822395	3676476	24347	34955008	28507883	202.215
46755	2	1403139755	171424	140307	0.818483	3674231	26409	34955008	28373878	202.227
46836	1	1403360266	247835	203769	0.822194	5312521	35454	40181925	41163041	202.009
46836	2	1403360266	247835	202833	0.81842	5307459	38353	40181925	40973600	202.006
46846	1	1403572663	168296	138474	0.822802	3603934	23848	27241533	27923400	201.651
46846	2	1403572663	168296	137775	0.818647	3597258	26039	27241533	27781178	201.642
46855	1	1403745843	170623	140337	0.8225	3654234	24386	27619848	28300927	201.664
46855	2	1403745843	170623	139777	0.819217	3644843	26080	27619848	28189816	201.677
47020	1	1403924951	136898	112600	0.82251	2931377	19482	22184181	22734516	201.905
47020	2	1403924951	136898	112142	0.819163	2927592	20915	22184181	22640583	201.892
47033	1	1404100275	15380.7	12633.8	0.821408	328966	2238	2784490	2549129	201.77
47033	2	1404100275	15380.7	12611.2	0.819938	328642	2319	2784490	2544487	201.764
47112	1	1404188192	146267	120316	0.82258	3127275	20810	23698239	24279790	201.8
47112	2	1404188192	146267	119752	0.818725	3126692	22555	23698239	24166501	201.804
47121	1	1404349102	167592	137838	0.822463	3591800	23853	30369753	27840521	201.98
47121	2	1404349102	167592	137213	0.818734	3587191	25809	30369753	27709031	201.941
47202	1	1404569524	248852	204677	0.822483	5335619	35380	44688488	41372858	202.137
47202	2	1404569524	248852	203755	0.818778	5330028	38136	44688488	41182030	202.116
47214	1	1404781974	167635	137778	0.821893	3595573	24038	27232946	27878040	202.34
47214	2	1404781974	167635	137268	0.81885	3592480	25589	27232946	27773916	202.333
47226	1	1404954199	171484	140960	0.822001	3678625	24506	27861441	28524600	202.36
47226	2	1404954199	171484	140428	0.818898	3675295	26136	27861441	28417877	202.366
47305	1	1405186458	262991	216278	0.822379	5634387	37461	42650278	43691961	202.017
47305	2	1405186458	262991	215345	0.81883	5624786	40312	42650278	43501895	202.011
47319	1	1405396314	150112	123396	0.822024	3217321	21508	27206798	24929055	202.025
47319	2	1405396314	150112	122967	0.819168	3211424	22874	27206798	24840404	202.009
47332	1	1405559042	170908	140565	0.822464	3667790	24252	28384841	28413827	202.14
47332	2	1405559042	170908	139943	0.818825	3658613	26228	28384841	28288025	202.139
47415	1	1405780192	246663	202760	0.822009	5285962	35407	40002065	40963551	202.03
47415	2	1405780192	246663	201942	0.818693	5280576	37910	40002065	40798335	202.03
47422	1	1405990977	168743	138754	0.822282	3622294	23992	27412316	28085183	202.41
47422	2	1405990977	168743	138120	0.818527	3620629	25948	27412316	27953829	202.387
47432	1	1406163723	170320	140068	0.822382	3657896	24190	27686491	28345329	202.368
47432	2	1406163723	170320	139422	0.818587	3653395	26181	27686491	28214840	202.371
47609	1	1406394979	227906	187431	0.822403	4886464	32446	36979516	37885714	202.132
47609	2	1406394979	227906	186679	0.819103	4883250	34728	36979516	37733835	202.133
47618	1	1406595749	172153	141606	0.82256	3696277	24347	27954829	28646723	202.298
47618	2	1406595749	172153	140953	0.818764	3687372	26371	27954829	28513478	202.291
47627	1	1406768276	170433	140117	0.822128	3659217	24383	27657816	28328023	202.173
47627	2	1406768276	170433	139613	0.81917	3653767	25870	27657816	28229807	202.2
47683	1	1406873096	11356.9	9324.5	0.821045	243245	1654	1846558	1888094	202.487
47683	2	1406873096	11356.9	9278.46	0.816992	243950	1796	1846558	1878998	202.512
47711	1	1406997606	230974	189854	0.82197	4958296	33133	41463792	38375115	202.13
47711	2	1406997606	230974	189133	0.818852	4951031	35393	41463792	38227079	202.117
47716	1	1407200624	167872	138057	0.822398	3602018	23845	27254632	27920742	202.24
47716	2	1407200624	167872	137558	0.819422	3601167	25407	27254632	27817913	202.227
47733	1	1407373424	170744	140452	0.822587	3660045	24162	34795904	28385120	202.098
47733	2	1407373424	170744	139725	0.818329	3656131	26398	34795904	28236265	202.084
47830	1	1407673984	87292.7	71865.1	0.823267	1872857	12173	14173140	14528603	202.165
47830	2	1407673984	87292.7	71471.7	0.81876	1867374	13394	14173140	14449476	202.171
47833	1	1407805461	171924	141334	0.822072	3686423	24613	27906361	28571896	202.159
47833	2	1407805461	171924	140815	0.819053	3682391	26219	27906361	28470597	202.184
47842	1	1407978180	171196	140844	0.822706	3669636	24291	27757108	28444779	201.959
47842	2	1407978180	171196	140263	0.819308	3660050	26052	27757108	28325330	201.945
47926	1	1408197094	248768	204745	0.823035	5330686	34936	49798275	41365579	202.035
47926	2	1408197094	248768	203628	0.818548	5319105	38332	49798275	41142900	202.049
47932	1	1408333951	11360.5	9349.27	0.822963	244387	1596	1841703	1888135	201.955
47932	2	1408333951	11360.5	9300.92	0.818707	242787	1741	1841703	1879189	202.043
47939	1	1408419517	152689	125575	0.822424	3271983	21739	24768798	25376336	202.081
47939	2	1408419517	152689	125045	0.818952	3269389	23360	24768798	25269948	202.086
47943	1	1408582665	171845	141467	0.823225	3680655	24144	31133480	28558843	201.876
47943	2	1408582665	171845	140739	0.818986	3675183	26326	31133480	28411056	201.871
48102	1	1408813968	226632	186550	0.823143	4852465	31860	40636836	37650619	201.826
48102	2	1408813968	226632	185826	0.819948	4844348	34038	40636836	37501802	201.811
48121	1	1409014705	172636	142002	0.822556	3700131	24558	27966847	28667812	201.882
48121	2	1409014705	172636	141400	0.819064	3695533	26390	27966847	28544771	201.873
48128	1	1409188322	172834	142303	0.823347	3701043	24223	27995742	28715620	201.793
48128	2	1409188322	172834	141453	0.818433	3696594	26775	27995742	28542171	201.778
48221	1	1409620416	169412	139423	0.822981	3628802	23866	27474231	28160247	201.977
48221	2	1409620416	169412	138717	0.818816	3622036	26028	27474231	28016447	201.968
48234	1	1409792821	171332	140902	0.822392	3675990	24383	27798048	28481066	202.134
48234	2	1409792821	171332	140316	0.818973	3670233	26183	27798048	28361443	202.126
48315	1	1410012678	247908	203929	0.8226	5316322	35141	40203218	41199722	202.03
48315	2	1410012678	247908	203079	0.819169	5304923	37786	40203218	41027746	202.029
48320	1	1410224940	171773	141251	0.82231	3679041	24523	34994366	28530541	201.985
48320	2	1410224940	171773	140709	0.819156	3676870	26135	34994366	28423511	202.002
48331	1	1410397297	171285	140873	0.82245	3666985	24489	27740278	28424932	201.777
48331	2	1410397297	171285	140380	0.819572	3662145	26005	27740278	28329725	201.807
48415	1	1410616679	248890	204886	0.823201	5324531	35021	40257426	41298544	201.568
