[RunNo]	[DetNo]	[Date]	[Full Time]	[Live Time]	[VetoEff]	[AdMu]	[ShMu]	[WpMu]	[NetMu]	[muRate]
61759	2	1462844083	131767	112224	0.851688	2060305	18645	20202791	17038750	151.827
61779	1	1463015916	168395	143785	0.853856	2695488	22654	20650063	21862201	152.048
61779	2	1463015916	168395	143312	0.851052	2636437	24151	20650063	21791773	152.058
61892	1	1463148330	74086.7	63200.1	0.853057	1182818	10168	10054666	9599261	151.887
61892	2	1463148330	74086.7	63071.7	0.851323	1157145	10593	10054666	9579580	151.884
61897	1	1463273190	172948	147747	0.854286	2763183	23129	21185833	22444468	151.911
61897	2	1463273190	172948	147194	0.851087	2708391	24873	21185833	22357162	151.889
61901	1	1463402484	69521.7	59371	0.853993	1110245	9356	9482464	9012981	151.808
61901	2	1463402484	69521.7	59159.9	0.850956	1087877	10034	9482464	8980437	151.799
61911	1	1463488946	88544.6	75639.1	0.854249	1413533	11863	12017125	11486164	151.855
61911	2	1463488946	88544.6	75356	0.851051	1383901	12752	12017125	11444564	151.873
61914	1	1463619808	170882	145928	0.853972	2730960	22978	20934673	22173621	151.949
61914	2	1463619808	170882	145355	0.850616	2677056	24775	20934673	22084823	151.937
62029	1	1463843118	245041	208963	0.852768	3913652	33838	29996478	31722577	151.809
62029	2	1463843118	245041	208703	0.851704	3833877	34768	29996478	31682736	151.808
62043	1	1464052331	169796	144834	0.852984	2712856	23338	20793179	21992942	151.85
62043	2	1464052331	169796	144633	0.851805	2652707	24058	20793179	21962897	151.852
62052	1	1464225442	168339	143702	0.853651	2687467	22827	20604572	21808094	151.759
62052	2	1464225442	168339	143437	0.852073	2631237	23749	20604572	21769922	151.774
62276	1	1464455598	227963	194572	0.853527	3641774	31050	27892891	29524294	151.739
62276	2	1464455598	227963	194189	0.851848	3562428	32305	27892891	29463709	151.727
62282	1	1464639463	134692	114886	0.852951	2151177	18534	20627010	17435623	151.765
62282	2	1464639463	134692	114660	0.851276	2104060	19293	20627010	17402262	151.773
62292	1	1464831742	166234	141834	0.853221	2659143	22725	20356754	21542167	151.883
62292	2	1464831742	166234	141515	0.851299	2600814	23840	20356754	21492159	151.872
62408	1	1464974798	97333.6	83073.8	0.853496	1556463	13226	11926185	12619364	151.905
62408	2	1464974798	97333.6	82907.4	0.851786	1522002	13810	11926185	12594995	151.916
62413	1	1465102279	143851	122589	0.852199	2298751	20120	17636758	18634898	152.011
62413	2	1465102279	143851	122570	0.852066	2250195	20203	17636758	18631260	152.005
62420	1	1465262110	164546	140368	0.853067	2630105	22562	22679017	21334240	151.988
62420	2	1465262110	164546	140318	0.852761	2576170	22798	22679017	21327057	151.991
62429	1	1465434086	170496	145323	0.852356	2725631	23668	20907367	22093770	152.032
62429	2	1465434086	170496	145319	0.852333	2668722	23812	20907367	22094047	152.038
62543	1	1465664784	268598	229128	0.853054	4297274	36791	41212480	34814313	151.942
62543	2	1465664784	268598	228905	0.852223	4201812	37657	41212480	34782660	151.952
62559	1	1465843731	39604.8	33808.2	0.853638	631488	5375	4841312	5130015	151.739
62559	2	1465843731	39604.8	33769.9	0.852673	618736	5526	4841312	5124182	151.738
62564	1	1465925429	45912.7	39134.1	0.852359	734805	6395	5615456	5942766	151.856
62564	2	1465925429	45912.7	39071.8	0.851002	718727	6627	5615456	5932034	151.824
62567	1	1466012852	37469	31975.9	0.853396	599300	5116	4580887	4853850	151.797
62567	2	1466012852	37469	31881.2	0.850868	587648	5416	4580887	4838915	151.78
62574	1	1466095347	59840.7	51111.3	0.854124	956821	8032	7314503	7755126	151.73
62574	2	1466095347	59840.7	50894.7	0.850503	936110	8727	7314503	7722160	151.728
62692	1	1466225220	160406	136958	0.853817	2565992	21634	19635213	20811203	151.953
62692	2	1466225220	160406	136382	0.85023	2513801	23439	19635213	20720994	151.933
62697	1	1466348469	71807.6	61268.8	0.853235	1150140	9810	8792935	9311048	151.97
62697	2	1466348469	71807.6	61119.7	0.851159	1124943	10288	8792935	9289032	151.981
62704	1	1466471358	171304	146097	0.852855	2739457	23552	20973022	22200713	151.958
62704	2	1466471358	171304	145738	0.850756	2686212	24753	20973022	22144366	151.947
62713	1	1466644002	156693	133651	0.852951	2505141	21546	19180260	20308665	151.953
62713	2	1466644002	156693	133139	0.849679	2457312	23119	19180260	20229664	151.944
62916	1	1466873682	227083	193773	0.853314	3633604	30925	34833664	29448980	151.977
62916	2	1466873682	227083	193014	0.849974	3557391	33328	34833664	29336422	151.991
62925	1	1467077029	168614	143915	0.853514	2698380	22871	20658727	21880204	152.036
62925	2	1467077029	168614	143465	0.850846	2642200	24295	20658727	21814245	152.053
62934	1	1467249280	154844	132157	0.853481	2475424	21019	20068125	20075869	151.91
62934	2	1467249280	154844	131660	0.850273	2426184	22607	20068125	20000234	151.908
63052	1	1467466379	219698	187413	0.853049	3513615	30079	33168796	28484192	151.986
63052	2	1467466379	219698	186853	0.850499	3443263	31922	33168796	28398652	151.984
63063	1	1467682685	157472	134473	0.853948	2517628	21155	19292932	20446593	152.05
63063	2	1467682685	157472	133902	0.850324	2469905	22921	19292932	20360998	152.059
63074	1	1467853528	162393	138618	0.853596	2597155	22010	19907779	21080744	152.078
63074	2	1467853528	162393	138097	0.850384	2544071	23646	19907779	21000648	152.072
63188	1	1468078376	211589	180596	0.853521	3389982	28603	31947353	27491419	152.226
63188	2	1468078376	211589	179890	0.850186	3324588	30819	31947353	27385953	152.237
63197	1	1468285453	169352	144406	0.852694	2710987	23327	26004203	21969175	152.135
63197	2	1468285453	169352	144017	0.850399	2658115	24561	26004203	21909981	152.135
63207	1	1468458700	169080	144308	0.853492	2706386	22960	20713449	21938944	152.028
63207	2	1468458700	169080	143773	0.850326	2650609	24602	20713449	21859666	152.043
63324	1	1468680545	245610	209599	0.85338	3932501	33442	30084091	31858086	151.995
63324	2	1468680545	245610	208856	0.850357	3847423	35773	30084091	31746962	152.004
63333	1	1468890476	168798	144004	0.853116	2705909	23059	20689536	21904024	152.107
63333	2	1468890476	168798	143475	0.849982	2649508	24724	20689536	21823778	152.108
63342	1	1469063172	167546	142973	0.853339	2683788	22760	25721343	21744010	152.084
63342	2	1469063172	167546	142421	0.850041	2626511	24497	25721343	21659706	152.082
63545	1	1469204034	56963.1	48616.3	0.85347	911749	7721	6985103	7396023	152.13
63545	2	1469204034	56963.1	48429.8	0.850195	893376	8299	6985103	7367727	152.132
63552	1	1469330039	157652	134538	0.853384	2525236	21429	19328291	20466997	152.128
63552	2	1469330039	157652	134055	0.850322	2472989	22952	19328291	20393527	152.128
63560	1	1469495348	168731	143979	0.853306	2704516	22904	23275968	21919022	152.238
63560	2	1469495348	168731	143397	0.849854	2649455	24761	23275968	21830161	152.236
63569	1	1469667952	171402	146233	0.85316	2747520	23380	26340955	22265595	152.261
63569	2	1469667952	171402	145640	0.849699	2691762	25172	26340955	22174536	152.256
63683	1	1469812892	86237.9	73565.8	0.853057	1382367	11786	10731191	11200497	152.251
63683	2	1469812892	86237.9	73325	0.850264	1355075	12531	10731191	11164110	152.255
63687	1	1469937396	150890	128672	0.852751	2418728	20756	18764726	19592447	152.267
63687	2	1469937396	150890	128247	0.849938	2372298	22093	18764726	19528051	152.269
63693	1	1470100884	166254	141887	0.853432	2669848	22485	22951134	21622182	152.39
63693	2	1470100884	166254	141274	0.849748	2615531	24410	22951134	21528203	152.386
63702	1	1470272733	170723	145701	0.853432	2732963	23209	20901934	22138777	151.947
63702	2	1470272733	170723	145120	0.85003	2675271	25047	20901934	22050130	151.944
63816	1	1470666139	555633	474107	0.853274	8904615	75614	68131368	72146561	152.174
63816	2	1470666139	555633	472109	0.849678	8723744	81860	68131368	71845938	152.181
63938	1	1471185722	409286	349235	0.853279	6560956	55670	50196999	53157622	152.212
63938	2	1471185722	409286	347893	0.850002	6427712	59879	50196999	52951252	152.205
63943	1	1471482529	168811	144108	0.853664	2707565	22821	20675057	21908256	152.027
63943	2	1471482529	168811	143605	0.850687	2648481	24388	20675057	21832935	152.034
64146	1	1471710868	214174	182669	0.852902	3430013	29428	26231345	27773437	152.042
64146	2	1471710868	214174	182083	0.850164	3364198	31266	26231345	27687917	152.062
64163	1	1471917831	164491	140295	0.852907	2630331	22683	24825957	21302087	151.838
64163	2	1471917831	164491	139974	0.850953	2579488	23718	24825957	21252882	151.835
64175	1	1472087102	170574	145606	0.853622	2726511	23155	23332128	22099320	151.775
64175	2	1472087102	170574	144955	0.849807	2672442	25178	23332128	21998610	151.761
64325	1	1472233807	95148.6	81175.6	0.853145	1520229	13041	11630824	12315009	151.708
64325	2	1472233807	95148.6	80931.8	0.850583	1490925	13851	11630824	12279568	151.727
64328	1	1472358888	149536	127591	0.85324	2390541	20461	18294163	19372850	151.836
64328	2	1472358888	149536	127147	0.850278	2342820	21821	18294163	19303083	151.816
64335	1	1472521632	170906	145898	0.853674	2731200	23197	20881792	22132140	151.696
64335	2	1472521632	170906	145299	0.85017	2679989	25083	20881792	22042605	151.705
64346	1	1472610230	3806.63	3247.99	0.853244	60482	526	582842	492601	151.664
64346	2	1472610230	3806.63	3239.62	0.851047	59529	552	582842	491724	151.784
64354	1	1472707820	140385	119851	0.853731	2246098	19019	17151016	18189905	151.771
64354	2	1472707820	140385	119384	0.850403	2200417	20447	17151016	18115608	151.743
64467	1	1472913939	245930	209924	0.85359	3933631	33424	30055666	31834109	151.646
64467	2	1472913939	245930	209217	0.850716	3850333	35665	30055666	31727166	151.647
64485	1	1473126698	168104	143579	0.85411	2684825	22635	25679769	21751483	151.495
64485	2	1473126698	168104	143044	0.850924	2629313	24295	25679769	21669665	151.49
64495	1	1473297198	169317	144512	0.853498	2701989	23139	20691981	21881554	151.417
64495	2	1473297198	169317	143918	0.849992	2650065	25012	20691981	21790983	151.412
64607	1	1473522204	225180	192320	0.854071	3598820	30385	27483453	29133787	151.486
64607	2	1473522204	225180	191603	0.850888	3525828	32650	27483453	29024633	151.483
64617	1	1473651686	14509.9	12409	0.855208	231197	1913	1776428	1880249	151.523
64617	2	1473651686	14509.9	12332	0.849904	226610	2134	1776428	1868717	151.534
64621	1	1473737598	154857	132307	0.854384	2471571	20780	18879647	20029811	151.389
64621	2	1473737598	154857	131695	0.850432	2420200	22712	18879647	19938333	151.398
64627	1	1473891630	149688	127750	0.853439	2394690	20432	18298834	19379865	151.702
64627	2	1473891630	149688	127259	0.850163	2343702	21937	18298834	19304174	151.692
64809	1	1474132820	211097	180112	0.85322	3374421	28940	26070553	27319682	151.681
64809	2	1474132820	211097	179518	0.850406	3306138	30839	26070553	27226665	151.665
64860	1	1474333899	165092	140942	0.85372	2638983	22383	20156676	21365646	151.592
64860	2	1474333899	165092	140414	0.850522	2581178	24052	20156676	21287027	151.602
64869	1	1474505634	170209	145343	0.853906	2719542	23009	20768409	22029067	151.566
64869	2	1474505634	170209	144636	0.849756	2664342	25248	20768409	21918518	151.542
64984	1	1474725935	240909	205674	0.85374	3848505	32703	32823650	31169072	151.546
64984	2	1474725935	240909	204912	0.850579	3767970	35154	32823650	31051331	151.535
65021	1	1474935483	159060	135736	0.85336	2544611	21692	24342043	20603138	151.789
65021	2	1474935483	159060	135255	0.850339	2493369	23223	24342043	20527345	151.768
65032	1	1475045141	43798	37403	0.85399	701020	5873	5354226	5678213	151.812
65032	2	1475045141	43798	37258.8	0.850696	687256	6343	5354226	5657365	151.84
65039	1	1475133049	128126	109307	0.853116	2050805	17593	15634849	16571973	151.61
65039	2	1475133049	128126	108903	0.849967	2007541	18882	15634849	16512321	151.624
65150	1	1475332057	243912	208366	0.854269	3899362	32776	29736650	31559326	151.461
65150	2	1475332057	243912	207509	0.850752	3816760	35444	29736650	31426987	151.449
65163	1	1475507013	91796.7	78433.7	0.854429	1465086	12295	11186570	11874762	151.399
65163	2	1475507013	91796.7	78058.6	0.850342	1437654	13448	11186570	11816344	151.378
65171	1	1475594524	65879.2	56200.6	0.853085	1052295	9081	8024894	8507043	151.369
65171	2	1475594524	65879.2	56048.9	0.850783	1029902	9575	8024894	8484513	151.377
65180	1	1475715435	169410	144612	0.853619	2706204	23101	20651454	21907249	151.49
65180	2	1475715435	169410	144067	0.850407	2652147	24754	20651454	21826280	151.501
65300	1	1475936600	249160	212769	0.853947	3985591	33804	30282055	32155213	151.127
65300	2	1475936600	249160	211857	0.850287	3903849	36612	30282055	32016170	151.121
65315	1	1476105853	60612.9	51798.5	0.854579	970324	8145	7331702	7798959	150.563
65315	2	1476105853	60612.9	51586.9	0.851089	950395	8824	7331702	7768016	150.581
65324	1	1476192672	57393.2	49104.6	0.855583	918689	7636	6905505	7361710	149.919
65324	2	1476192672	57393.2	48821.9	0.850657	897709	8500	6905505	7320000	149.933
65330	1	1476320442	170925	146046	0.854445	2736660	23317	20513351	21858265	149.667
65330	2	1476320442	170925	145528	0.851414	2680395	24953	20513351	21775670	149.632
65543	1	1476547713	234856	200893	0.855387	3757263	31475	28187275	30056738	149.616
65543	2	1476547713	234856	199905	0.85118	3679870	34517	28187275	29913139	149.637
65551	1	1476707484	81863.5	69925	0.854166	1311496	11244	9817182	10457233	149.549
65551	2	1476707484	81863.5	69651.3	0.850822	1282461	12084	9817182	10418129	149.576
65555	1	1476772620	680.929	584.678	0.858648	10819	85	82547	88250	150.938
65555	2	1476772620	680.929	573.694	0.842516	10752	115	82547	86604	150.959
65558	1	1476806103	64289.7	54936.5	0.854514	1024093	8644	7798970	8285343	150.817
65558	2	1476806103	64289.7	54717.7	0.851112	1006919	9316	7798970	8252086	150.812
65564	1	1476968697	257293	219787	0.854229	4108433	34860	31210640	33151569	150.835
65564	2	1476968697	257293	218833	0.850518	4023521	37821	31210640	33007780	150.836
65697	1	1477190878	160358	137051	0.854656	2555360	21622	19389124	20611824	150.395
65697	2	1477190878	160358	136571	0.851663	2503764	23160	19389124	20540239	150.4
65708	1	1477358569	168805	144268	0.854639	2691354	22778	20420561	21707352	150.466
65708	2	1477358569	168805	143774	0.851716	2635049	24359	20420561	21631940	150.458
65718	1	1477529794	160174	136878	0.854563	2554223	21632	19372642	20592447	150.443
65718	2	1477529794	160174	136316	0.851048	2501371	23432	19372642	20507192	150.439
65832	1	1477752373	239617	204746	0.854474	3815132	32517	28933139	30751896	150.195
65832	2	1477752373	239617	203873	0.850829	3738735	35258	28933139	30619233	150.188
65840	1	1477962720	170428	145688	0.854839	2714501	22984	20551656	21856475	150.022
65840	2	1477962720	170428	145098	0.851377	2657431	24857	20551656	21766985	150.016
65850	1	1478135331	171890	146887	0.854538	2739493	23253	20776490	22080760	150.325
65850	2	1478135331	171890	146402	0.851718	2683954	24802	20776490	22008938	150.332
65973	1	1478354554	250756	214175	0.854117	3996023	34247	30311271	32198291	150.336
65973	2	1478354554	250756	213529	0.85154	3912554	36313	30311271	32100676	150.334
66003	1	1478567187	170945	146017	0.854176	2724146	23316	20657182	21945092	150.291
66003	2	1478567187	170945	145500	0.851152	2667200	24950	20657182	21868184	150.297
66012	1	1478741195	119163	101813	0.854407	1897775	16241	14381281	15287645	150.154
66012	2	1478741195	119163	101462	0.851458	1863371	17300	14381281	15235865	150.163
66203	1	1478969290	232294	198637	0.855112	3699814	31125	28060312	29830430	150.176
66203	2	1478969290	232294	197889	0.851893	3618062	33429	28060312	29715528	150.162
66225	1	1479171767	169846	145166	0.854691	2702039	22951	20510548	21800766	150.179
66225	2	1479171767	169846	144546	0.851041	2648101	24907	20510548	21707125	150.175
66231	1	1479358036	142786	121967	0.85419	2274479	19479	17250346	18328003	150.271
66231	2	1479358036	142786	121597	0.8516	2229297	20682	17250346	18271438	150.263
66354	1	1479565510	244172	208668	0.854596	3892078	33022	29518759	31373118	150.349
66354	2	1479565510	244172	207813	0.851093	3816214	35637	29518759	31245034	150.352
66363	1	1479777150	166148	142083	0.855161	2646858	22181	20069608	21343116	150.216
66363	2	1479777150	166148	141481	0.851539	2590733	24120	20069608	21251556	150.208
66373	1	1479950809	162899	139321	0.855261	2594839	21719	21802912	20921325	150.167
66373	2	1479950809	162899	138775	0.851913	2540042	23462	21802912	20839280	150.166
66488	1	1480171043	204645	174993	0.855105	3256679	27381	25032992	26263880	150.085
66488	2	1480171043	204645	174457	0.852483	3190810	29167	25032992	26180139	150.067
66503	1	1480381462	169152	144592	0.854801	2690717	22844	22611362	21683631	149.965
66503	2	1480381462	169152	144233	0.852682	2633337	24029	22611362	21627997	149.952
66512	1	1480554066	161704	138338	0.855504	2568453	21574	21591701	20714357	149.737
66512	2	1480554066	161704	137870	0.852608	2517044	23037	21591701	20643873	149.734
66626	1	1480775427	243454	208397	0.856004	3869799	32067	36799567	31220324	149.811
66626	2	1480775427	243454	207531	0.852447	3784793	34768	36799567	31089798	149.808
66635	1	1480913911	25326.5	21661.5	0.855292	404151	3390	3832515	3248345	149.959
66635	2	1480913911	25326.5	21604.2	0.85303	394841	3567	3832515	3239750	149.959
66639	1	1481001397	123438	105475	0.854477	1966577	16792	14881746	15816402	149.955
66639	2	1481001397	123438	105307	0.853119	1921891	17384	14881746	15792708	149.968
66647	1	1481160352	164741	140847	0.854963	2623937	22158	19891743	21149794	150.161
66647	2	1481160352	164741	140356	0.851979	2568988	23710	19891743	21077100	150.169
66842	1	1481391849	224472	191854	0.85469	3573746	30320	27125711	28827023	150.255
66842	2	1481391849	224472	191348	0.852435	3500213	31953	27125711	28753729	150.269
66857	1	1481592428	165097	141149	0.854945	2628322	22196	19942010	21202629	150.214
66857	2	1481592428	165097	140709	0.85228	2577768	23600	19942010	21137548	150.221
66870	1	1481764209	170223	145609	0.855401	2705680	22725	20541303	21845344	150.027
66870	2	1481764209	170223	145082	0.852301	2650016	24383	20541303	21765005	150.019
66984	1	1481947667	169317	144912	0.855864	2695419	22337	20425644	21740431	150.025
66984	2	1481947667	169317	144324	0.852389	2640121	24148	20425644	21651593	150.021
67012	1	1482203352	145591	124433	0.854671	2318792	19677	17591348	18691154	150.211
67012	2	1482203352	145591	124105	0.85242	2266926	20738	17591348	18639333	150.19
67980	1	1486228356	228486	195511	0.855681	3645343	30203	27598687	29380160	150.274
67980	2	1486228356	228486	194662	0.851963	3568635	32757	27598687	29249893	150.26
67994	1	1486429852	169501	144984	0.855359	2698139	22611	20433796	21744413	149.978
67994	2	1486429852	169501	144513	0.85258	2642141	24120	20433796	21672851	149.972
68015	1	1486602521	173118	148137	0.855699	2756628	22874	23481159	22216249	149.971
68015	2	1486602521	173118	147534	0.852217	2696830	24793	23481159	22127166	149.98
68120	1	1486822780	246914	211320	0.855846	3930083	32590	36643452	31677379	149.902
68120	2	1486822780	246914	210571	0.852812	3844100	35009	36643452	31566909	149.911
68131	1	1487034478	171351	146691	0.856089	2729184	22482	25897456	21998258	149.963
68131	2	1487034478	171351	146047	0.852331	2670358	24459	25897456	21899910	149.951
68145	1	1487207032	170198	145712	0.856131	2709414	22325	20517407	21852531	149.971
68145	2	1487207032	170198	145210	0.853186	2652473	23891	20517407	21778389	149.978
68255	1	1487405684	203776	174220	0.854955	3245809	27424	24576519	26140811	150.045
68255	2	1487405684	203776	173739	0.852598	3176926	28957	24576519	26067240	150.037
68269	1	1487531527	41042.2	35070.3	0.854493	654340	5553	4956562	5267374	150.195
68269	2	1487531527	41042.2	34932.5	0.851135	640419	6018	4956562	5247596	150.221
68275	1	1487638957	170430	145678	0.854769	2718313	22982	25335370	21879119	150.188
68275	2	1487638957	170430	145236	0.852176	2658335	24364	25335370	21810595	150.173
68293	1	1487813331	166484	142375	0.855186	2649978	22290	24756160	21353126	149.979
68293	2	1487813331	166484	141909	0.852392	2595067	23743	24756160	21283883	149.982
68397	1	1488031519	245217	209667	0.855026	3902087	33016	29540107	31424915	149.88
68397	2	1488031519	245217	209140	0.852879	3819525	34723	29540107	31349692	149.898
68415	1	1488203009	78929.5	67481.6	0.85496	1256299	10618	11928985	10120113	149.969
68415	2	1488203009	78929.5	67235.3	0.851841	1228817	11383	11928985	10083621	149.975
68418	1	1488289977	80660.9	69038.4	0.855909	1285060	10611	12198773	10349804	149.914
68418	2	1488289977	80660.9	68811.4	0.853095	1256445	11335	12198773	10315428	149.909
68430	1	1488416861	167170	142950	0.855122	2664466	22378	20166213	21457676	150.106
68430	2	1488416861	167170	142559	0.852783	2608789	23621	20166213	21398214	150.1
68625	1	1488555346	59879	51204.7	0.855136	954165	8026	7222403	7686960	150.122
68625	2	1488555346	59879	51027.5	0.852177	935597	8583	7222403	7660805	150.131
68626	1	1488673816	170929	146081	0.854629	2725667	23094	20637165	21946759	150.237
68626	2	1488673816	170929	145690	0.852343	2672765	24364	20637165	21888458	150.24
68632	1	1488847824	170654	145963	0.855318	2721951	22709	20599201	21931668	150.255
68632	2	1488847824	170654	145497	0.852588	2666500	24220	20599201	21857689	150.228
68656	1	1489021611	170352	145593	0.854661	2721703	22975	20581932	21891037	150.358
68656	2	1489021611	170352	145125	0.851913	2661041	24457	20581932	21818604	150.344
68759	1	1489241743	247561	211705	0.855162	3949609	33108	29861906	31779737	150.113
68759	2	1489241743	247561	210948	0.852103	3864717	35520	29861906	31666306	150.115
68768	1	1489454692	169196	144675	0.855074	2692911	22707	20399716	21705273	150.028
68768	2	1489454692	169196	144154	0.851996	2639856	24311	20399716	21630051	150.048
68785	1	1489625629	170545	145868	0.855303	2718407	22738	20577430	21893266	150.09
68785	2	1489625629	170545	145461	0.852919	2657737	24041	20577430	21831112	150.082
68888	1	1489846705	249682	213342	0.854456	3979937	33837	30147471	32050638	150.231
68888	2	1489846705	249682	212850	0.852484	3900614	35491	30147471	31975755	150.227
68899	1	1490032591	118568	101352	0.854801	1891772	15968	14312139	15223198	150.202
68899	2	1490032591	118568	101028	0.852074	1851542	16982	14312139	15172948	150.185
68903	1	1490123942	40488.5	34560.5	0.853587	645144	5575	4888873	5195324	150.326
68903	2	1490123942	40488.5	34482.1	0.851652	631493	5854	4888873	5183014	150.31
68909	1	1490230897	171202	146410	0.855186	2730736	22858	25937613	22001596	150.274
68909	2	1490230897	171202	146044	0.85305	2674457	23988	25937613	21948360	150.286
69020	1	1490451214	249378	213204	0.854943	3977661	33491	30095576	32029730	150.23
69020	2	1490451214	249378	212567	0.85239	3890767	35515	30095576	31929696	150.21
69035	1	1490663656	115776	98976.5	0.854897	1850482	15507	13997239	14893570	150.476
69035	2	1490663656	115776	98631.6	0.851918	1813141	16590	13997239	14842858	150.488
69052	1	1490835482	170301	145658	0.855295	2721070	22581	20606266	21933614	150.583
69052	2	1490835482	170301	145252	0.852916	2666290	23902	20606266	21870656	150.57
69245	1	1491063325	233354	199621	0.855444	3726270	30892	31297616	30047606	150.523
69245	2	1491063325	233354	199150	0.853425	3644984	32468	31297616	29974195	150.511
69254	1	1491268340	128609	109919	0.854674	2051494	17329	15551101	16536034	150.439
69254	2	1491268340	128609	109695	0.852934	2008945	18046	15551101	16502379	150.439
69265	1	1491365745	17587.5	15054.6	0.855986	281406	2298	2126360	2266943	150.581
69265	2	1491365745	17587.5	15020.3	0.854033	274953	2408	2126360	2260777	150.515
69270	1	1491452449	145445	124295	0.854584	2322515	19582	17621638	18728783	150.68
69270	2	1491452449	145445	124031	0.85277	2273385	20427	17621638	18690038	150.688
69380	1	1491663833	234062	200072	0.85478	3738325	31439	35538475	30115745	150.525
69380	2	1491663833	234062	199637	0.852924	3660315	32784	35538475	30049523	150.521
69396	1	1491872625	170987	146080	0.854334	2728027	23153	20682728	21987299	150.515
69396	2	1491872625	170987	145877	0.853146	2674065	23853	20682728	21954853	150.502
69406	1	1492045236	170778	145990	0.854849	2726642	22905	20651480	21969201	150.485
69406	2	1492045236	170778	145656	0.852894	2671481	23994	20651480	21917996	150.478
69499	1	1492267227	250054	213717	0.854685	3991929	33694	37894432	32140375	150.387
69499	2	1492267227	250054	213306	0.853042	3905934	35080	37894432	32081089	150.399
69509	1	1492478711	167751	143345	0.854512	2678393	22626	22686526	21583478	150.57
69509	2	1492478711	167751	143111	0.853113	2620290	23428	22686526	21548319	150.571
69523	1	1492649074	147557	126087	0.854498	2359674	19908	17877780	19000980	150.697
69523	2	1492649074	147557	125873	0.853046	2308931	20648	17877780	18968174	150.693
69627	1	1492869399	181608	155147	0.854299	2904695	24550	22011470	23397553	150.809
69627	2	1492869399	181608	155045	0.853736	2845464	24999	22011470	23378554	150.786
69637	1	1493082137	73512.5	62932.4	0.856077	1178507	9514	11193573	9500032	150.956
69637	2	1493082137	73512.5	62901.5	0.855657	1150884	9683	11193573	9496827	150.979
69651	1	1493255073	171858	147016	0.855454	2746339	22669	20924678	22198736	150.995
69651	2	1493255073	171858	147028	0.855521	2689751	22725	20924678	22201750	151.004
69850	1	1493482063	237005	202829	0.855803	3786419	30920	28826563	30664868	151.186
69850	2	1493482063	237005	202750	0.855467	3707340	31271	28826563	30650505	151.174
69865	1	1493687536	171107	146457	0.855935	2738592	22196	20820361	22148001	151.225
69865	2	1493687536	171107	146347	0.855293	2674433	22616	20820361	22131034	151.223
69876	1	1493859836	168479	144240	0.85613	2690110	21761	20509274	21815607	151.245
69876	2	1493859836	168479	144172	0.855728	2631730	22097	20509274	21802190	151.223
69992	1	1494088932	270759	231815	0.856168	4326519	35174	36722417	34974201	150.871
69992	2	1494088932	270759	231589	0.855333	4235282	35939	36722417	34937772	150.861
69999	1	1494302372	150077	128367	0.855341	2403028	19874	18172688	19339557	150.659
69999	2	1494302372	150077	128267	0.854676	2349883	20266	18172688	19325440	150.666
70005	1	1494464516	172917	147906	0.855357	2769009	22838	20955686	22300635	150.776
70005	2	1494464516	172917	147902	0.855334	2706601	22996	20955686	22297074	150.756
70116	1	1494685576	248855	212698	0.854707	3986755	33293	30180026	32095027	150.895
70116	2	1494685576	248855	212524	0.854008	3904963	33935	30180026	32067579	150.889
70120	1	1494896852	172052	147177	0.855421	2757145	22717	20883867	22180192	150.704
70120	2	1494896852	172052	146837	0.853441	2697574	23870	20883867	22129351	150.707
70133	1	1495069493	171188	146464	0.855573	2740979	22516	26010972	22082362	150.77
70133	2	1495069493	171188	146184	0.853939	2681822	23416	26010972	22039033	150.762
70241	1	1495290051	245964	210374	0.855306	3940711	32478	29835863	31754438	150.942
70241	2	1495290051	245964	210048	0.853977	3861016	33593	29835863	31705091	150.942
70252	1	1495501977	168834	144348	0.854972	2705896	22445	20777040	21790825	150.96
70252	2	1495501977	168834	144180	0.853976	2646236	23073	20777040	21767024	150.971
70261	1	1495674443	170316	145592	0.854836	2726439	22747	20653237	21962133	150.847
70261	2	1495674443	170316	145434	0.853903	2671085	23326	20653237	21938806	150.851
70466	1	1495902134	235592	201511	0.85534	3774074	31098	35802057	30360069	150.662
70466	2	1495902134	235592	201262	0.854282	3693486	32043	35802057	30323676	150.668
70489	1	1496106907	171715	146850	0.855199	2748467	22795	20787968	22122842	150.649
70489	2	1496106907	171715	146751	0.854621	2689895	23209	20787968	22106652	150.641
70498	1	1496279415	169810	145238	0.855299	2721111	22514	20563722	21888442	150.708
70498	2	1496279415	169810	144973	0.853737	2662177	23382	20563722	21847353	150.7
70613	1	1496499470	249055	213102	0.855639	3990028	32664	30211724	32157067	150.9
70613	2	1496499470	249055	212713	0.854081	3903319	33973	30211724	32101343	150.914
70636	1	1496711651	168454	144124	0.855569	2699928	22221	20397027	21715186	150.67
70636	2	1496711651	168454	143829	0.853816	2638257	23162	20397027	21672127	150.68
70645	1	1496883856	171452	146534	0.854663	2745656	23021	20758380	22075990	150.655
70645	2	1496883856	171452	146229	0.852888	2689432	24039	20758380	22030221	150.655
70763	1	1497104566	247093	211226	0.854844	3962508	32883	29998432	31905438	151.049
70763	2	1497104566	247093	210873	0.853415	3879751	34118	29998432	31851902	151.048
70777	1	1497316031	168564	144100	0.854868	2702374	22400	23010777	21777377	151.127
70777	2	1497316031	168564	143870	0.853507	2643747	23199	23010777	21740501	151.112
