[RunNo]	[DetNo]	[Date]	[Full Time]	[Live Time]	[VetoEff]	[AdMu]	[ShMu]	[WpMu]	[NetMu]	[muRate]
40248	1	1373122978	243446	238889	0.981282	261903	3276	4187516	5023686	21.0294
40248	2	1373122978	243446	238849	0.981119	255251	3393	4187516	5022811	21.0292
40248	3	1373122978	243446	238809	0.980954	254498	3495	4187516	5022083	21.0297
40248	4	1373122978	243446	238913	0.981383	255705	3226	4187516	5023764	21.0275
40257	1	1373333029	167721	164618	0.981498	180578	2305	2789111	3369916	20.4712
40257	2	1373333029	167721	164608	0.981442	176661	2337	2789111	3369836	20.4719
40257	3	1373333029	167721	164571	0.981223	175089	2433	2789111	3369102	20.472
40257	4	1373333029	167721	164660	0.98175	176687	2207	2789111	3370793	20.4713
40266	1	1373463867	88256.6	86644.6	0.981735	94811	1174	1803973	1765015	20.3707
40266	2	1373463867	88256.6	86614.6	0.981396	92918	1254	1803973	1764531	20.3722
40266	3	1373463867	88256.6	86595.4	0.981178	92425	1302	1803973	1763839	20.3687
40266	4	1373463867	88256.6	86636.3	0.981641	93608	1197	1803973	1764764	20.3698
40267	1	1373549967	79202.7	77769.8	0.981907	85113	1040	1295803	1571751	20.2103
40267	2	1373549967	79202.7	77739.8	0.98153	82907	1119	1295803	1571253	20.2117
40267	3	1373549967	79202.7	77735.2	0.981471	82951	1130	1295803	1570982	20.2094
40267	4	1373549967	79202.7	77773.8	0.981958	84244	1032	1295803	1571654	20.208
40345	1	1373725680	242155	237794	0.98199	259258	3231	3890341	4735466	19.9141
40345	2	1373725680	242155	237698	0.981592	255255	3483	3890341	4733328	19.9132
40345	3	1373725680	242155	237686	0.981542	253484	3519	3890341	4733006	19.9129
40345	4	1373725680	242155	237814	0.98207	255321	3191	3890341	4735629	19.9132
40357	1	1373936733	169986	166880	0.981729	182310	2222	2841477	3430603	20.5573
40357	2	1373936733	169986	166838	0.98148	178426	2335	2841477	3429950	20.5586
40357	3	1373936733	169986	166769	0.981077	176861	2511	2841477	3428103	20.5559
40357	4	1373936733	169986	166836	0.98147	178848	2335	2841477	3429590	20.5566
40366	1	1374109009	170136	167043	0.981821	182789	2154	2863240	3453287	20.673
40366	2	1374109009	170136	166926	0.981131	179187	2456	2863240	3450879	20.6731
40366	3	1374109009	170136	166917	0.981079	178037	2477	2863240	3450676	20.673
40366	4	1374109009	170136	166996	0.981544	179520	2276	2863240	3452158	20.6721
40535	1	1374285869	130520	128140	0.98176	140275	1773	2125224	2579208	20.1281
40535	2	1374285869	130520	128107	0.98151	137163	1867	2125224	2578477	20.1275
40535	3	1374285869	130520	128107	0.981511	136499	1865	2125224	2578278	20.126
40535	4	1374285869	130520	128149	0.981833	137685	1757	2125224	2579435	20.1284
40544	1	1374409605	92143.6	90433.3	0.981439	99261	1291	1866107	1842682	20.3761
40544	2	1374409605	92143.6	90463.4	0.981765	97098	1221	1866107	1843445	20.3778
40544	3	1374409605	92143.6	90396.2	0.981036	96290	1393	1866107	1842043	20.3774
40544	4	1374409605	92143.6	90457.4	0.981699	97100	1236	1866107	1843404	20.3787
40553	1	1374542709	167354	164315	0.981843	180037	2185	2761914	3344683	20.3553
40553	2	1374542709	167354	164236	0.981368	176823	2395	2761914	3343342	20.3569
40553	3	1374542709	167354	164242	0.981403	175923	2383	2761914	3343483	20.3571
40553	4	1374542709	167354	164304	0.981776	176595	2219	2761914	3344727	20.3569
40560	1	1374714151	171095	167975	0.981762	183519	2252	2838338	3430762	20.4243
40560	2	1374714151	171095	167907	0.981367	179995	2431	2838338	3429277	20.4236
40560	3	1374714151	171095	167892	0.98128	179520	2468	2838338	3429097	20.4244
40560	4	1374714151	171095	167945	0.981589	180522	2334	2838338	3430076	20.4238
40646	1	1374812462	718.985	704.33	0.979616	802	13	12246	14742	20.9305
40646	2	1374812462	718.985	705.924	0.981834	761	9	12246	14788	20.9484
40646	3	1374812462	718.985	705.553	0.981318	758	10	12246	14756	20.9141
40646	4	1374812462	718.985	707.932	0.984626	752	4	12246	14792	20.8947
40647	1	1374893606	147730	144964	0.981278	158685	1969	2554783	3063324	21.1317
40647	2	1374893606	147730	144921	0.98099	155317	2080	2554783	3062373	21.1313
40647	3	1374893606	147730	144926	0.981021	154731	2074	2554783	3062325	21.1303
40647	4	1374893606	147730	144922	0.980994	155161	2084	2554783	3062430	21.1316
40650	1	1375018644	72729	71329	0.980751	78227	954	1331766	1580418	22.1567
40650	2	1375018644	72729	71298.5	0.980331	76486	1034	1331766	1579645	22.1554
40650	3	1375018644	72729	71289.9	0.980213	76267	1059	1331766	1579492	22.1559
40650	4	1375018644	72729	71340.5	0.980908	77305	926	1331766	1580598	22.1557
40660	1	1375146254	169719	166444	0.980706	182466	2257	3106879	3682729	22.1259
40660	2	1375146254	169719	166397	0.980426	178114	2384	3106879	3681688	22.126
40660	3	1375146254	169719	166365	0.980236	177124	2472	3106879	3680457	22.1228
40660	4	1375146254	169719	166439	0.980677	178316	2274	3106879	3682436	22.1248
40669	1	1375318841	167410	164151	0.980535	179442	2256	3089858	3659517	22.2936
40669	2	1375318841	167410	164120	0.980348	176680	2341	3089858	3658743	22.2931
40669	3	1375318841	167410	164088	0.980157	175712	2426	3089858	3658244	22.2945
40669	4	1375318841	167410	164108	0.980281	176587	2371	3089858	3658729	22.2946
40750	1	1375465430	91920.5	90198.6	0.981267	98544	1206	1604373	1919678	21.2828
40750	2	1375465430	91920.5	90163	0.980881	96696	1299	1604373	1919099	21.2848
40750	3	1375465430	91920.5	90166.4	0.980918	95952	1294	1604373	1919283	21.286
40750	4	1375465430	91920.5	90185.7	0.981127	96855	1242	1604373	1919524	21.2841
40751	1	1375586837	147770	145144	0.982231	159074	1978	2309762	2825295	19.4655
40751	2	1375586837	147770	145116	0.982044	155310	2064	2309762	2824552	19.4641
40751	3	1375586837	147770	145106	0.981973	153942	2088	2309762	2824434	19.4646
40751	4	1375586837	147770	145138	0.982189	155319	2007	2309762	2825319	19.4665
40754	1	1375747204	171595	168608	0.982591	183724	2228	2626416	3226954	19.1388
40754	2	1375747204	171595	168506	0.982	179807	2493	2626416	3224883	19.1381
40754	3	1375747204	171595	168505	0.981993	179286	2498	2626416	3225001	19.1389
40754	4	1375747204	171595	168563	0.982333	180637	2347	2626416	3226209	19.1394
40765	1	1375882727	95829.6	94117	0.982129	102858	1339	1478207	1811734	19.2498
40765	2	1375882727	95829.6	94111.6	0.982073	100572	1357	1478207	1811752	19.2511
40765	3	1375882727	95829.6	94128.5	0.982249	99834	1317	1478207	1812174	19.2521
40765	4	1375882727	95829.6	94149.3	0.982466	100527	1263	1478207	1812435	19.2506
40766	1	1375938242	9538.71	9371.43	0.982463	10274	130	143843	177094	18.8972
40766	2	1375938242	9538.71	9373.05	0.982632	9910	127	143843	177109	18.8956
40766	3	1375938242	9538.71	9374.18	0.982752	9911	125	143843	177144	18.897
40766	4	1375938242	9538.71	9378.6	0.983214	10153	112	143843	177259	18.9004
40776	1	1375950024	824.022	809.214	0.98203	896	12	12538	15367	18.99
40776	2	1375950024	824.022	808.824	0.981556	906	13	12538	15355	18.9844
40776	3	1375950024	824.022	809.28	0.98211	806	12	12538	15386	19.012
40776	4	1375950024	824.022	808.471	0.981128	835	14	12538	15370	19.0112
40785	1	1375953066	1444.33	1421.22	0.984003	1506	14	21946	26947	18.9604
40785	2	1375953066	1444.33	1420.84	0.983741	1471	15	21946	26951	18.9683
40785	3	1375953066	1444.33	1420.39	0.983426	1570	16	21946	26917	18.9504
40785	4	1375953066	1444.33	1420.1	0.983227	1439	17	21946	26914	18.9522
40788	1	1375955872	1604.25	1575.4	0.982012	1637	23	25030	30387	19.2885
40788	2	1375955872	1604.25	1574.55	0.981485	1670	25	25030	30404	19.3096
40788	3	1375955872	1604.25	1575	0.981764	1617	24	25030	30405	19.3048
40788	4	1375955872	1604.25	1575.79	0.982258	1612	22	25030	30408	19.297
40798	1	1375984312	48043.9	47164.8	0.981702	51886	613	812794	980399	20.7867
40798	2	1375984312	48043.9	47153.3	0.981462	51073	643	812794	980131	20.7861
40798	3	1375984312	48043.9	47133.8	0.981056	50030	694	812794	979741	20.7864
40798	4	1375984312	48043.9	47147.2	0.981336	50873	659	812794	979966	20.7852
40894	1	1376238365	55279.9	54321.2	0.982657	59929	715	838390	1033908	19.0332
40894	2	1376238365	55279.9	54308.9	0.982435	58307	753	838390	1033667	19.0331
40894	3	1376238365	55279.9	54292.9	0.982144	58015	791	838390	1033318	19.0323
40894	4	1376238365	55279.9	54311.5	0.982482	58078	745	838390	1033707	19.0329
40903	1	1376352277	170657	167673	0.982515	183851	2150	2671435	3272406	19.5166
40903	2	1376352277	170657	167542	0.981752	179712	2492	2671435	3269862	19.5166
40903	3	1376352277	170657	167525	0.981651	178785	2536	2671435	3269936	19.5191
40903	4	1376352277	170657	167575	0.981945	180919	2409	2671435	3270696	19.5178
40910	1	1376449759	21195.9	20822.3	0.98237	22952	270	419837	409795	19.6806
40910	2	1376449759	21195.9	20807	0.981652	22280	310	419837	409486	19.6802
40910	3	1376449759	21195.9	20818.1	0.982174	22032	281	419837	409658	19.678
40910	4	1376449759	21195.9	20822.1	0.982364	22280	270	419837	409837	19.6827
40913	1	1376540072	147039	144426	0.982231	157894	1925	2909946	2840535	19.6677
40913	2	1376540072	147039	144357	0.981758	154700	2107	2909946	2839266	19.6684
40913	3	1376540072	147039	144349	0.981702	154132	2129	2909946	2839148	19.6687
40913	4	1376540072	147039	144412	0.982137	155109	1965	2909946	2840469	19.6691
41084	1	1376714261	22615.4	22184.6	0.98095	24699	303	401188	478990	21.5911
41084	2	1376714261	22615.4	22177.9	0.980656	23902	322	401188	478833	21.5905
41084	3	1376714261	22615.4	22187.8	0.981093	23436	300	401188	479090	21.5925
41084	4	1376714261	22615.4	22189.7	0.981177	23910	292	401188	479105	21.5913
41085	1	1376799104	145592	142849	0.98116	156517	1942	2545484	3047139	21.3312
41085	2	1376799104	145592	142819	0.980953	153058	2022	2545484	3046555	21.3316
41085	3	1376799104	145592	142823	0.98098	152214	2016	2545484	3046620	21.3315
41085	4	1376799104	145592	142836	0.98107	153015	1983	2545484	3046961	21.3319
41094	1	1376958487	170180	167019	0.981425	182786	2269	2897057	3486370	20.8741
41094	2	1376958487	170180	166957	0.98106	178996	2438	2897057	3485280	20.8753
41094	3	1376958487	170180	166952	0.98103	178848	2450	2897057	3485357	20.8764
41094	4	1376958487	170180	166984	0.981218	179399	2367	2897057	3486039	20.8765
41103	1	1377131209	169818	166786	0.98214	183363	2213	3390275	3310831	19.8508
41103	2	1377131209	169818	166742	0.981885	178847	2339	3390275	3309912	19.8505
41103	3	1377131209	169818	166714	0.981721	177949	2407	3390275	3309114	19.849
41103	4	1377131209	169818	166777	0.982089	178334	2244	3390275	3310710	19.8511
41184	1	1377353616	238626	234412	0.982341	256054	3204	3682859	4518292	19.275
41184	2	1377353616	238626	234392	0.982258	250142	3264	3682859	4518446	19.2773
41184	3	1377353616	238626	234293	0.981843	249043	3519	3682859	4516234	19.276
41184	4	1377353616	238626	234447	0.982486	250621	3120	3682859	4519079	19.2755
41193	1	1377563634	169870	166856	0.982257	182089	2294	2685290	3232462	19.3728
41193	2	1377563634	169870	166816	0.982019	178001	2404	2685290	3231416	19.3712
41193	3	1377563634	169870	166780	0.981809	177069	2493	2685290	3231054	19.3731
41193	4	1377563634	169870	166858	0.982268	179178	2294	2685290	3232458	19.3725
41203	1	1377736859	174747	171670	0.982391	188261	2274	3225099	3339980	19.4558
41203	2	1377736859	174747	171581	0.981881	182843	2511	3225099	3338211	19.4556
41203	3	1377736859	174747	171568	0.98181	182470	2541	3225099	3338499	19.4587
41203	4	1377736859	174747	171657	0.982317	183269	2316	3225099	3339707	19.4557
41286	1	1377958394	244494	240143	0.982201	262464	3168	3903170	4756089	19.8053
41286	2	1377958394	244494	240070	0.981904	256220	3369	3903170	4754681	19.8054
41286	3	1377958394	244494	240016	0.981684	254957	3512	3903170	4753330	19.8042
41286	4	1377958394	244494	240132	0.982156	257060	3211	3903170	4755648	19.8043
41296	1	1378210005	254699	250088	0.981897	272699	3451	4821918	4984796	19.9322
41296	2	1378210005	254699	250013	0.981604	266990	3655	4821918	4982967	19.9308
41296	3	1378210005	254699	249996	0.981534	265609	3701	4821918	4982848	19.9317
41296	4	1378210005	254699	250127	0.98205	267160	3362	4821918	4985413	19.9315
41306	1	1378383844	84718.5	83098.4	0.980877	90837	1121	1528311	1816972	21.8653
41306	2	1378383844	84718.5	83061.8	0.980444	88895	1220	1528311	1816180	21.8654
41306	3	1378383844	84718.5	83060.2	0.980425	88335	1226	1528311	1816108	21.865
41306	4	1378383844	84718.5	83114.3	0.981064	88304	1086	1528311	1817485	21.8673
41380	1	1378562364	232302	228036	0.981634	249967	2987	3951642	4755959	20.8562
41380	2	1378562364	232302	227921	0.981138	244295	3286	3951642	4753496	20.8559
41380	3	1378562364	232302	227905	0.981069	243136	3331	3951642	4753293	20.8565
41380	4	1378562364	232302	227997	0.981467	243338	3089	3951642	4755314	20.8569
41390	1	1378813891	256524	251704	0.981208	274919	3444	4452604	5331976	21.1836
41390	2	1378813891	256524	251642	0.98097	269352	3609	4452604	5330725	21.1837
41390	3	1378813891	256524	251648	0.98099	267849	3599	4452604	5330738	21.1833
41390	4	1378813891	256524	251689	0.981151	268764	3495	4452604	5331689	21.1836
41399	1	1378988014	86006.7	84473.2	0.98217	92411	1112	1390689	1681261	19.9029
41399	2	1378988014	86006.7	84428.3	0.981648	90148	1230	1390689	1680350	19.9027
41399	3	1378988014	86006.7	84432.2	0.981693	90479	1218	1390689	1680437	19.9028
41399	4	1378988014	86006.7	84458	0.981993	90147	1154	1390689	1680906	19.9023
41561	1	1379175797	231737	227575	0.98204	248821	3121	3685650	4494961	19.7515
41561	2	1379175797	231737	227528	0.981835	243199	3254	3685650	4494291	19.7527
41561	3	1379175797	231737	227521	0.981804	242319	3269	3685650	4494458	19.7541
41561	4	1379175797	231737	227564	0.981992	244258	3157	3685650	4494788	19.7517
41571	2	1379379655	171943	168831	0.981902	181682	2373	2738060	3338948	19.7768
41571	3	1379379655	171943	168815	0.981807	180291	2419	2738060	3338568	19.7765
41571	4	1379379655	171943	168883	0.982204	180723	2241	2738060	3339877	19.7762
41580	1	1379552359	170120	167021	0.981783	181970	2275	2792286	3381818	20.2478
41580	2	1379552359	170120	166964	0.981446	178006	2431	2792286	3380590	20.2474
41580	3	1379552359	170120	166955	0.981395	177060	2454	2792286	3380209	20.2462
41580	4	1379552359	170120	167035	0.981862	178688	2250	2792286	3381835	20.2463
41658	1	1379653015	2473.3	2429.04	0.982105	2598	32	40202	48582	20.0005
41658	2	1379653015	2473.3	2427.97	0.981671	2483	35	40202	48521	19.9842
41658	3	1379653015	2473.3	2427.07	0.98131	2546	38	40202	48537	19.9982
41658	4	1379653015	2473.3	2429.11	0.982135	2500	32	40202	48583	20.0003
41670	1	1379779862	235247	231044	0.982137	253621	3118	3736649	4557352	19.725
41670	2	1379779862	235247	230991	0.98191	247157	3264	3736649	4556793	19.7271
41670	3	1379779862	235247	230948	0.981728	245020	3377	3736649	4555925	19.727
41670	4	1379779862	235247	231058	0.982196	247127	3095	3736649	4557775	19.7256
41679	2	1380000010	168542	165560	0.982305	176791	2375	2540164	3132118	18.9184
41679	3	1380000010	168542	165571	0.982372	176536	2343	2540164	3132207	18.9176
41679	4	1380000010	168542	165610	0.982603	177400	2243	2540164	3133012	18.918
41689	1	1380172659	139904	137485	0.982712	150049	1794	2123724	2615968	19.0273
41689	2	1380172659	139904	137428	0.982305	146772	1946	2123724	2614985	19.028
41689	3	1380172659	139904	137389	0.982021	146254	2052	2123724	2614188	19.0277
41689	4	1380172659	139904	137467	0.982579	147699	1848	2123724	2615596	19.0271
41770	3	1380378156	246712	242361	0.982364	257837	3601	3613220	4480622	18.4874
41770	4	1380378156	246712	242507	0.982958	258578	3225	3613220	4483252	18.4871
41779	1	1380589818	170588	167712	0.98314	182773	2243	2434376	3036155	18.1034
41779	2	1380589818	170588	167639	0.982714	178551	2434	2434376	3034695	18.1025
41779	3	1380589818	170588	167652	0.982788	178153	2405	2434376	3035180	18.1041
41779	4	1380589818	170588	167703	0.983086	178931	2275	2434376	3036095	18.104
41788	1	1380762144	168792	165942	0.983116	180500	2210	2424903	3018779	18.1918
41788	2	1380762144	168792	165928	0.983033	176483	2251	2424903	3018539	18.1919
41788	3	1380762144	168792	165895	0.982836	175829	2334	2424903	3018202	18.1935
41788	4	1380762144	168792	165931	0.983051	176173	2244	2424903	3018641	18.1922
41869	1	1380983759	248038	243787	0.982862	265748	3290	3635885	4508648	18.4942
41869	2	1380983759	248038	243734	0.982648	260272	3435	3635885	4507770	18.4946
41869	3	1380983759	248038	243725	0.982613	258855	3464	3635885	4507420	18.4939
41869	4	1380983759	248038	243817	0.982983	260136	3230	3635885	4509438	18.4952
41880	1	1381194802	167841	164952	0.98279	179969	2229	2478462	3069320	18.6073
41880	2	1381194802	167841	164900	0.982477	175764	2371	2478462	3068079	18.6057
41880	3	1381194802	167841	164889	0.982414	174712	2400	2478462	3067870	18.6056
41880	4	1381194802	167841	164969	0.982891	175977	2190	2478462	3069735	18.6079
41890	1	1381367323	171405	168508	0.983103	183728	2213	2481440	3086555	18.3169
41890	2	1381367323	171405	168456	0.9828	180306	2356	2481440	3085619	18.317
41890	3	1381367323	171405	168438	0.982691	178590	2406	2481440	3085090	18.3159
41890	4	1381367323	171405	168514	0.983138	179639	2206	2481440	3086734	18.3173
42054	1	1381595478	233311	229350	0.983021	249476	3059	3381657	4204530	18.3324
42054	2	1381595478	233311	229291	0.982768	244470	3221	3381657	4203454	18.3324
42054	3	1381595478	233311	229236	0.982533	242967	3357	3381657	4202317	18.3318
42054	4	1381595478	233311	229313	0.982864	244998	3161	3381657	4203994	18.333
42064	1	1381799870	169712	166820	0.982958	181416	2252	2463553	3059395	18.3395
42064	2	1381799870	169712	166774	0.982687	177225	2378	2463553	3058408	18.3387
42064	3	1381799870	169712	166770	0.982666	176146	2388	2463553	3058564	18.34
42064	4	1381799870	169712	166787	0.982763	176783	2345	2463553	3058621	18.3385
42073	1	1381937755	103026	101304	0.983292	110289	1267	1500793	1864094	18.401
42073	2	1381937755	103026	101268	0.98294	107936	1365	1500793	1863615	18.4028
42073	3	1381937755	103026	101215	0.982424	107668	1504	1500793	1862427	18.4007
42073	4	1381937755	103026	101275	0.983008	107629	1348	1500793	1863764	18.403
42085	1	1382030691	44236.8	43473.6	0.982747	47428	629	629267	784473	18.0448
42085	2	1382030691	44236.8	43481.1	0.982916	46021	615	629267	784788	18.049
42085	3	1382030691	44236.8	43469	0.982642	46002	643	629267	784582	18.0492
42085	4	1382030691	44236.8	43490	0.983117	46295	589	629267	784976	18.0496
42167	1	1382099376	58661.3	57651.5	0.982786	62620	830	833885	1040469	18.0476
42167	2	1382099376	58661.3	57667.1	0.983051	61374	793	833885	1040830	18.0489
42167	3	1382099376	58661.3	57653.9	0.982827	61531	825	833885	1040559	18.0484
42167	4	1382099376	58661.3	57651.4	0.982784	61089	832	833885	1040618	18.0502
42176	1	1382207289	140600	138312	0.983728	150769	1661	1992411	2489548	17.9995
42176	2	1382207289	140600	138219	0.983066	146763	1904	1992411	2487782	17.9988
42176	3	1382207289	140600	138166	0.982685	146042	2044	1992411	2486968	17.9999
42176	4	1382207289	140600	138244	0.983243	147200	1838	1992411	2488604	18.0015
42177	1	1382299407	37989.7	37359.3	0.983408	40763	480	688188	672550	18.0022
42177	2	1382299407	37989.7	37333	0.982714	39556	548	688188	672086	18.0025
42177	3	1382299407	37989.7	37335.3	0.982776	39424	545	688188	671929	17.9971
42177	4	1382299407	37989.7	37350.7	0.983182	39984	502	688188	672488	18.0047
42189	1	1382366278	72716.5	71521.1	0.983561	78009	885	1241628	1291365	18.0557
42189	2	1382366278	72716.5	71500.5	0.983277	75902	940	1241628	1290959	18.0553
42189	3	1382366278	72716.5	71482.6	0.983031	75399	985	1241628	1290619	18.055
42189	4	1382366278	72716.5	71493.3	0.983179	76078	956	1241628	1290943	18.0568
42261	1	1382449658	80114.4	78767.8	0.983192	85913	1045	1368267	1422708	18.062
42261	2	1382449658	80114.4	78722.3	0.982624	83850	1166	1368267	1421911	18.0624
42261	3	1382449658	80114.4	78752.5	0.983	83258	1093	1368267	1422238	18.0596
42261	4	1382449658	80114.4	78765.3	0.98316	83393	1057	1368267	1422662	18.062
42270	2	1382577709	171439	168520	0.982976	179405	2350	2437833	3042169	18.0522
42270	3	1382577709	171439	168487	0.982783	178460	2432	2437833	3041583	18.0523
42270	4	1382577709	171439	168520	0.982976	179574	2346	2437833	3042140	18.0521
42348	1	1382810323	264299	259770	0.982863	284110	3524	3886250	4788528	18.4337
42348	2	1382810323	264299	259738	0.982744	277417	3614	3886250	4788184	18.4346
42348	3	1382810323	264299	259672	0.982495	275244	3789	3886250	4786545	18.433
42348	4	1382810323	264299	259741	0.982755	276565	3611	3886250	4788041	18.4339
42361	1	1382979464	62529.7	61465.2	0.982976	67142	799	924104	1143967	18.6116
42361	2	1382979464	62529.7	61440	0.982573	65632	868	924104	1143492	18.6115
42361	3	1382979464	62529.7	61439.9	0.982571	65271	869	924104	1143494	18.6116
42361	4	1382979464	62529.7	61444.5	0.982644	65582	857	924104	1143497	18.6103
42362	1	1383054072	79777.1	78435.9	0.983189	85612	999	1166810	1447440	18.4538
42362	2	1383054072	79777.1	78401.2	0.982754	83312	1089	1166810	1446937	18.4555
42362	3	1383054072	79777.1	78380.2	0.982491	82598	1146	1166810	1446563	18.4557
42362	4	1383054072	79777.1	78392.6	0.982646	83397	1110	1166810	1446796	18.4558
42371	1	1383182314	170358	167499	0.983218	182377	2144	2491710	3074072	18.3527
42371	2	1383182314	170358	167411	0.982699	178442	2375	2491710	3072310	18.3519
42371	3	1383182314	170358	167377	0.982502	177041	2464	2491710	3071759	18.3523
42371	4	1383182314	170358	167396	0.98261	178602	2417	2491710	3072118	18.3524
42449	1	1383404051	242846	238718	0.983002	259553	3178	4225162	4385720	18.372
42449	2	1383404051	242846	238633	0.982653	253484	3404	4225162	4384090	18.3716
42449	3	1383404051	242846	238602	0.982526	252939	3487	4225162	4383750	18.3726
42449	4	1383404051	242846	238736	0.983077	253682	3145	4225162	4385928	18.3714
42463	1	1383614538	165893	163093	0.983123	176635	2114	2419299	3003259	18.4144
42463	2	1383614538	165893	163035	0.982774	174158	2267	2419299	3001969	18.413
42463	3	1383614538	165893	163002	0.982572	172174	2355	2419299	3001636	18.4148
42463	4	1383614538	165893	163081	0.983054	174217	2147	2419299	3003001	18.4141
42472	1	1383728787	56220.9	55270.3	0.983091	60380	713	823623	1021433	18.4807
42472	2	1383728787	56220.9	55242.8	0.982603	58767	787	823623	1020749	18.4775
42472	3	1383728787	56220.9	55235.3	0.98247	58505	806	823623	1020730	18.4797
42472	4	1383728787	56220.9	55249.5	0.982721	58474	770	823623	1020914	18.4783
42481	1	1383828315	85167.3	83753.7	0.983403	90755	1089	1197835	1498799	17.8953
42481	2	1383828315	85167.3	83721.2	0.983021	89127	1181	1197835	1498197	17.8951
42481	3	1383828315	85167.3	83699.4	0.982765	88551	1232	1197835	1497954	17.8968
42481	4	1383828315	85167.3	83729.3	0.983116	89141	1157	1197835	1498421	17.896
42649	1	1383966804	117840	115883	0.983391	126192	1496	1669798	2085288	17.9948
42649	2	1383966804	117840	115810	0.982775	122692	1684	1669798	2083788	17.9931
42649	3	1383966804	117840	115789	0.982589	122188	1741	1669798	2083600	17.9949
42649	4	1383966804	117840	115869	0.98327	122807	1541	1669798	2084784	17.9926
42658	1	1384084329	98734.9	97053.9	0.982975	105518	1260	1473797	1808792	18.637
42658	2	1384084329	98734.9	97017.3	0.982604	103081	1359	1473797	1807925	18.6351
42658	3	1384084329	98734.9	96998.1	0.98241	102075	1411	1473797	1807581	18.6352
42658	4	1384084329	98734.9	97030.8	0.982741	103115	1322	1473797	1808422	18.6376
42667	1	1384218344	164244	161406	0.982722	174768	2167	2460134	3034013	18.7974
42667	2	1384218344	164244	161356	0.982419	170438	2302	2460134	3033058	18.7973
42667	3	1384218344	164244	161354	0.982405	170006	2308	2460134	3032867	18.7963
42667	4	1384218344	164244	161388	0.982613	172012	2216	2460134	3033716	18.7976
42676	1	1384390279	172011	169104	0.983099	184082	2243	2480526	3085160	18.2442
42676	2	1384390279	172011	169048	0.982774	178817	2393	2480526	3084235	18.2448
42676	3	1384390279	172011	169052	0.982799	178783	2384	2480526	3084248	18.2444
42676	4	1384390279	172011	169102	0.98309	179657	2257	2480526	3085337	18.2454
42758	1	1384518087	57155.2	56197.4	0.983243	61254	731	822291	1020619	18.1613
42758	2	1384518087	57155.2	56166.6	0.982704	59971	814	822291	1019997	18.1602
42758	3	1384518087	57155.2	56172.2	0.982803	58980	804	822291	1020177	18.1616
42758	4	1384518087	57155.2	56193.6	0.983177	59783	746	822291	1020530	18.161
42759	1	1384612395	74015.6	72726.4	0.982581	79160	983	1120476	1379162	18.9637
42759	2	1384612395	74015.6	72737.1	0.982726	77043	960	1120476	1379551	18.9663
42759	3	1384612395	74015.6	72704.8	0.98229	77305	1043	1120476	1378705	18.9631
42759	4	1384612395	74015.6	72705.8	0.982303	77095	1038	1120476	1378913	18.9657
42844	1	1384696589	74199.7	72952.7	0.983194	79595	986	1332469	1305455	17.8945
42844	2	1384696589	74199.7	72944.1	0.983078	77665	1014	1332469	1305132	17.8922
42844	3	1384696589	74199.7	72952.5	0.983192	77194	992	1332469	1305349	17.8931
42844	4	1384696589	74199.7	72969.4	0.98342	77430	951	1332469	1305644	17.893
42853	1	1384742585	10386	10220	0.984021	11137	117	145665	182396	17.8469
42853	2	1384742585	10386	10209.7	0.983026	10775	144	145665	182150	17.8409
42853	3	1384742585	10386	10210.6	0.983117	10749	142	145665	182138	17.8381
42853	4	1384742585	10386	10208.3	0.982892	11001	147	145665	182176	17.8459
42857	1	1384787040	65711.1	64595.1	0.983017	70189	902	925168	1157241	17.9153
42857	2	1384787040	65711.1	64570.1	0.982637	69448	970	925168	1156633	17.9128
42857	3	1384787040	65711.1	64594.1	0.983001	68266	910	925168	1157079	17.9131
42857	4	1384787040	65711.1	64609.3	0.983234	68742	870	925168	1157295	17.9122
42929	1	1384868085	80895.9	79545.3	0.983304	86690	1056	1136826	1423397	17.8942
42929	2	1384868085	80895.9	79521	0.983004	84797	1123	1136826	1422756	17.8916
42929	3	1384868085	80895.9	79490.9	0.982631	84038	1203	1136826	1422042	17.8894
42929	4	1384868085	80895.9	79524.2	0.983043	84689	1116	1136826	1422562	17.8884
42938	1	1384995679	166496	163711	0.983275	178794	2174	2346930	2934844	17.9269
42938	2	1384995679	166496	163655	0.982936	175286	2326	2346930	2933640	17.9258
42938	3	1384995679	166496	163633	0.982801	173255	2387	2346930	2933336	17.9264
42938	4	1384995679	166496	163689	0.983138	174406	2242	2346930	2934396	17.9267
43019	1	1385220049	247143	242989	0.983192	265206	3277	3485217	4359599	17.9416
43019	2	1385220049	247143	242924	0.982931	258563	3454	3485217	4358209	17.9406
43019	3	1385220049	247143	242905	0.982854	257254	3506	3485217	4357811	17.9404
43019	4	1385220049	247143	242964	0.983093	259451	3352	3485217	4358906	17.9405
43029	1	1385432126	166752	163898	0.982889	178455	2160	2471556	3057774	18.6565
43029	2	1385432126	166752	163818	0.982409	174340	2373	2471556	3055999	18.6548
43029	3	1385432126	166752	163829	0.982471	173636	2346	2471556	3056203	18.6549
43029	4	1385432126	166752	163858	0.982648	175010	2270	2471556	3056959	18.6561
43039	1	1385602146	164978	162157	0.982896	176893	2200	2399584	2981764	18.3882
43039	2	1385602146	164978	162099	0.982546	173050	2354	2399584	2980884	18.3893
43039	3	1385602146	164978	162118	0.982659	172034	2312	2399584	2981035	18.3881
